phone_no_m,city_name,county_name,idcard_cnt,arpu_201908,arpu_201909,arpu_201910,arpu_201911,arpu_201912,arpu_202001,arpu_202002,arpu_202003,label
93575690acc56034b037b7f0217b47868fe4545b9e3908a5cc59e243de02acf4d706fa298f98ce9954b1ef5fe6e118ebfea876d21fa68a238138e500a8a822f1,泸州,合江分公司,4,1.07,1.0,1.0,1.07,1.0,1.0,1.0,1.0,0
6291da0a9abebe034f065f475c4ca415b2f5d0d029e41c39a1996af7db7b2f936173862ebf1cdd5e6e241400bc166b3967b76b47b5bf619bc49669d7462af303,天府新区,双流分公司,1,270.1,210.4,207.0,283.95,263.4,203.9,202.6,207.5,0
d12156f50dbf08fbaea3ab12f3e8b0c8eb911b7017605bd3e88a59f53b124be1bbd1b2487aff3005bad02249bbd9241ec6c73b5fce74d6db9067d34226878876,达州,开江县分公司,2,71.2,71.0,71.1,71.2,71.4,71.3,90.69,92.95,1
0c879f1fa54fcf1cccce24d9b725edb02bea0254c609658d2769695c82b6ea75544be4c8188a7fc3d07fc7c673180efd080f805fdd8dcc2df947145e8f898417,达州,大竹县分公司,2,120.19,120.3,120.19,120.19,121.4,123.26,122.7,136.89,0
b3bf52f03d57dfa44a5ae10406a14eea92002f2bed100d13606b76e49965e3b7f6e00d743ef329e0edef4df1c563fa2f2699ada5c2717f87e04399bf444907aa,成都,青羊分公司,4,19.0,19.0,19.0,19.0,19.0,19.2,19.0,19.0,0
854f2a9aed85743f6cd4f72ea5497304e403d862ce94159a22b0e19fd0b6dbd60e12e1ba762f3589800fdcf70f072ef2bc9c6ce77407d0a22a3812a9bc75706a,自贡,沿滩分公司,3,93.9,94.61,93.83,93.96,113.07,100.55,104.25,100.55,0
d619651c431fe75c282f3e81b2f35a3fc1403ded92d556dbafc52ecd7bb5bbfcc8478ed954034fa0d9487f1071b35e9f6ebeca42d8a323fd0108181d043b5600,成都,彭州分公司,1,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,0
055141705c44fface4e162606b05d791723b9eb01abbfd1fe34729db20f206c26a1443c48c1c249c6612291b858a11a0b969de69f6280c27b5f28047e344b03d,绵阳,涪城分公司,3,,,,,12.24,19.2,29.29,20.9,1
d874a6c8e8046b5ae340c0531733c8703bb6e4fc8669044caba1b72c6f941c6f3b2d23dc877ace1b99c08e861b354e1e141fe4c13c73accf6a157951430785e1,达州,宣汉县分公司,3,40.0,40.3,40.0,40.0,40.0,40.0,40.0,40.0,0
1dff4e273533665da855a098feb655f5f221431549ca139200fe076991c371cd2d8f7682a71a5019630c88cefaa99a88f98115df17ede799675c5eec8609efe4,自贡,大安分公司,1,98.9,99.0,98.9,98.9,98.9,98.9,98.9,98.9,0
e9a2e8d0970904a7dfff36a11cb29176ab9e07b7ad318dae4b094591ccb77da8cf8eda1f06ff2147211825068ade0a8c3edfaa6383467851c945eaa20665e329,成都,成都直属部门,1,6.0,6.0,19.0,19.0,19.0,19.0,19.0,19.0,0
2d95f4e71823d965f19f48a87c05bb1830431d534f5858bc4785f6779ecd9c018690b6cf4e085ea4a5f52b61515b95b607817bc0283a3400fcf1cca5c66a8028,南充,仪陇分公司,1,45.0,45.0,45.0,45.0,45.0,45.0,75.0,45.1,0
f50c50c33721e9938ac64b1108d0fdcef82f3e58d88cb73f98920d49d9c55f093e8670ddea81170b9bb66069d9b0b16ca97d53c867ab5f216f3064c5aa3799c0,,,1,,,,,,,,,1
dc3a5bf4e54ced2561771cf16e63b79cda1da79905de26a271831f996a4aded4c6ce64286c5a1e3be15f312c1e0a38ca9f6f75fd96bc3e4d76bcf47409041acb,成都,邛崃分公司,1,13.0,12.0,13.0,13.0,13.0,13.0,13.0,11.0,0
7aca5b560fbeae31b75c69a82adc69e1761c958f5bc836493245893020d42de91812b0d5aff0129295de2445ccbd24bf67a9d91ffe5ce6ca0120f8cda2b45355,广元,旺苍县分公司,3,39.1,49.5,49.1,49.2,50.0,50.0,50.0,50.0,0
5f2d75d8cf9ba6b1995cbf7dba798dca5d8f4f1fd4ded58cba376597bc15b99ac1c3e3433ec14b6a6bc9ef7f23ed6780f421d802b9d466e04eb276514ba7efcd,遂宁,安居分公司,4,,1.4,1.0,1.0,1.0,2.0,2.0,2.0,0
5523f6bd4fbb4d4cfad472aeef9f4341a459a575825c39a2d9e8ccab7fe4cdf1c2c95c6f91531fe654bb61614955f112e40bf58a0a9631f0312e53524f3dba0c,成都,武侯分公司,3,,,,,,,,25.37,1
12a6fe5a3562b93e6f734d8865571ec486d71990d1215fe5849cf2df89064e861da417b7330a1cc9472260f93115abe8ba6d5f2aaec1470273026a9db5bc77db,绵阳,三台分公司,1,1.62,4.16,1.5,2.1,3.82,3.18,2.56,3.72,0
f8d2e7bae1d698a3c6fb2941c3eacaf440b43de457bf60f2b95b2286420abee11c32fa9f7c7a6cef13b3044fe3d21a7878259fc592d5619ae8dad63b8bae017e,成都,崇州分公司,2,20.0,20.0,20.3,20.1,20.0,20.1,20.0,20.0,0
6d61803faf5c7a6b19c933b90b8f049164522a8806252dbc3c803a1ef15f859fee56b18877e18942740b2c21f72b89963005cb742b7d9508b7722f8025658e2f,成都,成华分公司,1,,,,134.2,19.0,19.0,19.0,19.0,1
4a3b4d25ea0be6e256e9ef540d15624520c73cbbdbc0225903ec0e55dce42c72f684426d138e7d294740d0060ae39db7e24473052e8042491a71e3f739d22af8,,,1,,,,,,,,,1
c121f9c9063e598c2da7737c058d0e288f1c0045fd00e4c6c089ca87b23bebf73e929ec7d1720afd9229aff72a77c75ddbf9b16af496bbe1fc52c95326ca2b1e,天府新区,直管区,3,,,,,113.09,,,,1
b2465e4a304dbded10c363bb58ebdf2c8b729d6cd8371a9cc43d47939106792fad0382c5ded652bd7cb6b3995ac2a08d556d36f1206a0e907f7aede06de52e88,成都,成都直属部门,1,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.2,0
43015a4019a4d9dc3aaed7fcaff5fa50c33d6079b042d0c3fed7280a6458b466011f9afa8b2f5a852197a4e5a447379a541023b69e7a535cac63776771bb011e,成都,金牛分公司,3,,16.88,26.45,69.47,19.0,,,,1
77ac40f2f77509b99375917426971d5292056eb097ffa5ce1633e5239858be71d726035a277f72e0d6d07c043590f0a25e1ff1a96f6481f25ae194f7e6c66840,成都,天府新区分公司,4,,,,57.86,,,,,1
bcb1e37cd4733d3e93bb814ca25da0d1bda85a4f64904ac3ad7dd8203f998db623e7af4dddf0dc6245ba29c1be50ddf00cfd20e79007dfa99e3f2a8ae4f635fc,成都,郫都分公司,2,136.1,136.1,136.4,136.3,136.0,179.1,106.2,106.6,0
3a4d5dcc1fde8fcaa2c057ccad411954df0f79e09593aee75595fa8c3d1a993219da1ba5c467ae15655596fd2a4160e7d85868b93b1d7b9c75f3b0b4dff9220d,自贡,自井分公司,2,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,0
8c4934e8a82c26793292beef8c8faf1a34bcbc78e1dc9e91f32b6118f9b7e6a453862b4e5bfdf7aab8293ead58337a0cdcc53311a0462519123d2554ae1d8751,遂宁,安居分公司,1,69.97,70.15,69.97,66.59,79.99,124.06,61.0,80.99,0
7cfd099541ffa0a197eadf691a616594e69ec1d999c29274fccb38873303076aa0486e92881b1d7e97f0efab70e905e0776612b322c7616f02dca7ab841ca351,成都,双流分公司,1,114.99,108.76,111.03,109.81,114.83,104.0,104.1,104.1,0
3e320608ddc200f0d0dff1bc2882929fb8ea9bb87ed0d81cb2590b5ef790f86ac8bb43631233ed8b4628dc4bb153bd284d2efc88149997006c6e1cdb7dcc54db,泸州,叙永分公司,1,13.0,13.0,13.0,13.0,15.2,14.4,13.0,18.2,0
ef1f62a84190fae1f0ce359c8cc9f9b7ca90f57ef13fecd2a8fbba4cee749a6ec307fefb98873e579a72ae0827aafd1cbfd9fb979114245e63d4f7fa319d8aee,遂宁,蓬溪分公司,1,22.0,22.0,22.0,22.0,22.0,22.68,22.0,22.0,0
2cf9191d2c30d8be832ee642040bfc570a2c43332d5298984ce54abdd6f2a68a4918ba74001492b59b9669303f4c7f7b7c1f5fcce5d6b926ec055b5533043dab,凉山,西昌市分公司,1,,,,35.62,62.37,92.5,144.2,180.91,0
782d5f787b63798bb142c8ff238d9a1075cc7a5bbb812e66594a2c0a223492ed1023826fba8d82b65cc9e29f3f4fe0dba86e67773593189a26d39cddb0b4d213,雅安,名山分公司,2,136.48,145.22,126.03,187.48,197.47,162.89,189.59,264.35,0
a4aa90ccb97103b607988313121c053e48a3198413405d366623f10152a53cc5ce1de5619c0a6857783c3f8d126173ef4a515aefb365caeb6c94753352844165,绵阳,涪城分公司,1,55.0,49.0,49.7,49.1,49.0,49.0,49.1,49.0,0
d9e8136f07f46dc7709831dd0f8f1053fd6c5b18dd997ef201c61bdb95c33040cdc08d93e3d56551d2977f9bd93227cfc7de690cf0802146c05c04932b749f98,成都,新都分公司,5,,,,19.28,19.0,,,,1
35a8482b67f05553faaf46af0dc7af1d5793a3b64b4c4f1a97bcc88e4d04fdd385199b0b05b4b46f853789c97ea9878c403924adfa1861c6ecdfcc8d6a552d09,天府新区,天府直属部门,1,,,,,1.59,19.0,19.0,2210.21,1
cfd0637cfc6cd2120c446078bd6eebdaf6f260a57d0291bd382965420409b9154192f7dbcc61beafebe83edfa225ab0f76b60a70e6f086838a0002137cbcbd0f,凉山,美姑县分公司,2,62.7,57.19,121.88,127.32,103.0,103.0,103.0,103.0,0
24982e769a999907b4a28154580343aae732df7c1d30960e07a85a9340208c42b5babf6498dfee65afc61a8d85d31162b3456d804d3d6644d2a1b1ddc6643615,德阳,什邡分公司,4,19.54,3.83,1.0,1.0,803.18,3.59,3.59,3.59,1
416f6c057ab5420c488b9262918cf5ce4c5af3d8078c42393406644e19bd595d47e9e16786c308b367c8597222614a5d862abadaa39acaef1e292b244391cde3,泸州,龙马潭分公司,1,,1.0,29.0,29.0,29.0,29.0,29.0,29.0,0
6148f82fc0e09052dfeaa77167af2ae45f68fbe39b673a342e07fd63c32686dbbfb20052f839f022d88865ce2338520c488c76c7353f5081942fffea119a1feb,成都,高新分公司,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0
5b14c49440873f03b4d05b0aaf5d3d444d434aba3279b7daaf80c714c0362db1939317c6625ca0e542c1009dea3a322280000e6614e231e77999815ca22a5b02,自贡,富顺县分公司,2,1.0,1.0,2.14,1.0,1.0,1.0,1.0,1.0,0
86b14e72239373b64a9441ff00f2b0d355a3da2dde606163958a4951ced5379843b26d121266d3097cfd4d69dc4ac813f97dbac72e4fe230227fc8947634483b,成都,锦江分公司,4,,,,,,,,30.13,1
3c32c32a0a1a37a312b2beaa953c8de08da6a8bbaf1f6bb61e11a12dbd552235501cf52b99d5750f4a77ea792bbf936be7f52983e8070909b5253145ac3fdd81,天府新区,龙泉驿分公司,1,27.18,24.52,40.5,28.0,28.0,28.0,28.0,28.0,0
f067612cb87a753fcc045014e41090b3cc1cf607b03c5288fe7bf14b47642b1eda2312b40721593ef55a8b6b4df3a2beb959b44bf140652a6610e3bc66cf83cb,成都,武侯分公司,3,,,,,,,,44.29,1
c5d696e123f9c7c5294373fd7559c60f94688361ff7937c834a0c5bfb28131d37f09a5ff03cbb26de413e30cd0c1a8a75f7c3d8da10fb8f55efbf5f9d798f013,成都,新都分公司,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.1,0
d6ac23f977e119b6c87c6850f0a5326d9cbd1790e0dcee92bf476784ed6c0c2e7f2ea0aa6e6a22fdb83d785e675bb76fc70a51c1220acd42c038d7ecf30d35c5,达州,宣汉县分公司,5,14.0,4.0,14.0,14.0,14.0,14.0,14.0,14.0,0
61d7b1b0dd933307ed79457ca5e7150b4c09fe0d7bd93fbf9a46a50fdfcda9c068906eff428b85bdff799befa0dc7b2c94b891a5843578818516fc70a3180c4d,,,4,,,,,,,,,1
9241b593d300cf6b853ff21d3a4ec0f5317d6ecbf3c08dbd439fd2743f390c12e3fac0d0a5ff5a93b7555f110aa5ee59f16c5e9af65fb66afe6e844d44d2270b,成都,武侯分公司,2,,,,,,,,43.38,1
f49681dab72c03433cd528ccaadf9b4ae29875ee2717c821eba509c5e3d259c9a70b0f82de0296a6d1d54b2b0b4a8c49bd743e5ed43f2342885d1e2a6082d520,成都,青羊分公司,2,55.04,29.58,37.0,37.0,37.0,37.0,37.0,37.0,0
ca5a335c2c06923ed104255316a002f7741b95321fca9da6d8bcc9900fc89bc9f1c117232290db8c4fc7ff4d9883e411b1b2ba47026e442038dd8a2f3042012d,遂宁,安居分公司,1,,,,,,,,10.46,0
bf819b21d13cd6842254bb03f8539f28aa9c93d5bb18a8b06c1771bd3441a23cfdd792fa9cda7a79acfd22675b54e315986ca200b61779f6598d4763ebe6ee59,成都,高新分公司,3,1.0,1.15,1.15,1.0,1.0,1.0,1.45,1.0,0
961bec6ea744ebe1fc4d5ff9df811387d8664e7ebc562dde7f0f5badece887dedac01ac01a2e6eee0d7ee8ec3f347a6cd5c3934a7a556bbae7d0022384461009,,,1,,,,,,,,,1
7e7fb9d521fc4e8d340efd0105cca0e1c72380a4422266ecc645a81b42470c143f9608c0a12a080bc33322a4f37bb37c4eb213e8341b9d7cdf0f135983bc1244,德阳,广汉分公司,1,19.2,19.9,194.93,,,,,,1
9963ffd6a6afbde5b6659e36f33858abce1bec9ba61e259415cc05d1da0f9a565ba63cff82e28d8d3d7eb75724a0692efd08d0f7925a6f4cfa9eea70892a6230,成都,金牛分公司,4,,,,,,,32.39,69.0,0
5eb88c49cbabaa1b509f50454ffb4a87fd9b38ef5aaf4a79f7f7678e97ac8591a94db98656782d09fff4f5c11b2c71c9c2ea11b93bba81c8536bb71952573b6d,德阳,广汉分公司,2,175.0,172.8,172.8,171.7,171.9,186.5,171.7,172.88,0
65d2468b70561005b72c7229918b57784bee7349c98c7557dbfd596d9e528dac45ce67be4738c2ae2e662ca1900ecfa193ded340295ed5788543989e073757b5,天府新区,双流分公司,1,68.9,69.0,69.0,119.0,119.0,69.0,69.0,69.0,0
b786e13d1caf970318d5aba17bf831211f03799bd328a3ecdffa3d79cee9b24102c49528758e57fb5efc8d8e88ff02290d59b244b21e7b62b3fb34db4ffaa70d,成都,武侯分公司,3,,,,244.45,19.0,19.0,19.0,19.0,1
67345fd9ed47ab3840fc30cacb5c27c0cd6f719e24d499ffcef53313e2a147637f66525ee7bce383d0c61a06e14114c7b9ee2a5c66be76eb627ae677aaa49de9,乐山,峨眉分公司,1,30.0,30.0,30.0,30.0,30.0,48.19,30.0,30.0,0
e39230f62d3df2c4bf0985fc1e241ea9a461e5fd859cbe57e8d9203cede5ed52682a60bc259f471ac2d86ed4bd4a963dc478c29bf084dab74831fe2548d46300,成都,郫都分公司,2,74.6,72.0,72.0,72.0,72.0,72.0,72.58,72.0,0
81401a1123b0c8815fa5b88873a17aafed6d49498f0c70bdf288c520a0aa50006ac79d421d5f9f710aa30fa4d36ebf0ce448fc635ac4d0b807502e70550b57c0,天府新区,天府直属部门,2,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,0
54dce6202458b5a8e44798d741c7f94b1f7f725d819a949284bb1bb5f0a1f5f7a77c5527e2cc9fdf745e43581bd96b3d7f458da8fd65fcbeeb41bfa231d7842f,广安,武胜县分公司,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2f32a2cea580dfb66ac035a1f953ff02fc442b47ec7c50ea35f5b70b131c9db34aa1018a66603ff0ed3111af97b7574d17fca1f2d93cec459846259276f22d35,自贡,自井分公司,1,11.15,11.3,14.6,12.8,13.0,11.9,11.0,11.0,0
94b03508e3e9e7d7ab8e13ecc2294ca49e2fec8bef25fbb359ddf59dc6dbc63c3c0da725120beeb4aba9e51d88e28c5003ee685926e5ae429d9647c7d2abcf0a,成都,崇州分公司,5,,,,,80.78,,,,1
9eca5fb1569aee8cc21b5466218b969f87b17dc26b2f27ec01f78140c9dbd75919119ee2577cae0ecf31979d76f1331b1f3472d96113430eca201971f6a5de86,雅安,汉源分公司,2,25.5,25.5,25.87,25.5,25.6,25.5,25.8,25.6,0
1320aafa9001fb28fa1e794627e855d5e7377294ea8a65c9954b2f0de4a6dfb5f8ebf47a96d6aa610a33a0ca02bb7187cca6ed3f148668897c031641b48f8520,天府新区,直管区,4,,,,70.57,22.0,22.0,22.0,,1
8c18fd5d703b62103b31c6439ed1b074c55fb1187d70d714403a42c36fc6d363d8340878e67c8e27a29c3d4e09a3712fa87c0fad427ae593ae2b5833ad6d3b0d,成都,新都分公司,1,34.4,34.0,34.0,34.1,34.0,34.4,34.3,36.28,0
f45574eae7352464bcfb71bbf4d07ae6bf518db0280727f62ffb7dd179dfd830dd8a7a11b90ba4c723da55a1f637bde180e86f323184abf9c24471ad3fbef7ad,巴中,南江县分公司,4,17.84,17.91,16.97,19.64,17.58,21.23,35.12,52.9,0
bc83ddf9fa91b2c33babef4204b1afadb9c2a9036c7514605ee62172660f545fabe0a1698e7c57bc5d47a03d41f32904f1fc248833430ca6fc3fde64e2e19cd0,凉山,宁南县分公司,4,11.43,10.29,10.19,10.23,10.19,10.33,10.47,10.39,0
c8f94e90fe3720aaa73a9d9f69522adf6f4357bf0cd104928999bd30daeeaa84046d5ab0211cb081c7f46d0391aa3cdd186be285fb682d32788f73cfb017a575,天府新区,天府直属部门,2,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,0
f5d05307d305fedcda0ab2481405583e71e4d1ec0433a1b43865673220b3f5bffdfffd20a0e32576b573cbdc220c0c4f629265dc82edfe08c71adb1eed14ac55,,,1,,,,,,,,,1
fd0842cdeb92299a7bf0562f4138ef52b17913e5b4b40dd7e2ede3fb97291ecddea3c6a3e0370b76cf12f681e728bbc0640f25f77b43b6f2367e3060a54a8c61,达州,大竹县分公司,3,,,,,4.15,10.15,9.0,9.0,0
2db616560f7479c5175c1a1e6b1572f8edf9900730ad5df9e9edb4b9c6775fea6e8030d76658f1c171e979aff3abd33cd1a40711015a48a4267990a39106969b,绵阳,三台分公司,2,13.0,13.45,13.0,13.0,13.81,13.0,32.27,15.45,0
f89c1800a837c333b7eb98f5c3ec73c9614a97b339d235e134fd18408c6d1341db858539c0c95edc6dd93e3af628d7df19e0742ebc4ab32f200713bcd76423b0,成都,青羊分公司,4,,,,,,,,56.87,1
0122d8342e6a84d8695d779f5427335c617688a11e7c2dd32c881bfdc75cd3d1d05be90b64cc803c429e633db973accedb7b19474293c254621f8578224f3189,南充,营山分公司,3,123.4,125.4,125.95,131.8,123.1,223.7,222.7,222.0,0
c917634d6b15f7ddd131e360132dd792c32f2912cbf0c2b59aea8a44fcdc761264725a1c8a993d07d2341973a56c7b10f85ce6b07084c070a548e71ee5f96e0d,绵阳,盐亭分公司,1,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0
faae64a287cca453f8319f9d8a97740c99a439107008e72099138e229abb3ddae885525e2419fe7087fd6bd6fa627cd0f4822bded8eeda6ad209f4cb8c97ab5e,巴中,巴州区分公司,3,,,,4.61,489.71,,,,1
46b9a58b946392b4746f46ac2200ecee271b31fc48f559cacab173f54bb916fd937e98f9819250ae79c6f228303645a9e08c4e54ed16dcc36078ff0954305255,天府新区,天府直属部门,1,,,,,58.08,,,,1
1d8a35d704bee8dfcf3a66e581115bb435ff022bd9ad0e24a2ae34b0f0f415fe47695f2ce2be7dde1aa1a020f0dd84d5bdcc8e97fd6dbadcbd4a7a4e50abe7c2,天府新区,天府直属部门,2,19.0,19.0,19.0,19.1,19.0,19.0,19.0,19.0,0
34d51203813ddb5673ed430a229dc94291d830500ed6b8dbc32728afd6830cb5c766ad575d7c7b2387de15fdaf27669441345a2c7d9e0a1625fee82689399aef,达州,大竹县分公司,3,,,,,,1.0,17.2,17.2,1
93dffd0cf942585237fc738723e9e61518b21c1c2a011f60e39e38e754257fbb4b3481ab0aaa3ee0e097832238c890b53aa016d4ae475b88af80b2e041bdd64a,泸州,合江分公司,1,30.1,24.0,24.0,24.0,24.0,24.0,30.1,24.0,0
e21855a68ac671fc1add714f91c5e310ba807bc8d9b3fef6c4f4d18c7455c1f2fcbb055b01af9fd0dca44f61a49e636e90fbe3f0429eee8addf0d0e216431de1,绵阳,三台分公司,1,72.2,42.1,72.0,72.3,72.5,72.0,72.1,72.0,0
9e065fedce117bbc5e4705c9e0a196e2fee5d776a97832c7c24c692b093425f33c8c17358889a9a93ccc7b71376130c849e588133b847a5ad44bf1fc80b7ac86,绵阳,涪城分公司,2,23.91,24.66,25.63,24.47,22.38,23.14,22.0,22.0,0
c9ec5fc873be07b2b8553c3e593b310eb6f602fc6b242120923951c43954a23fc4ece7613585b461070d9528c39f6e19696d809241ce3d286719140e2b3f79f8,南充,顺庆分公司,4,,,,135.68,22.0,22.0,22.0,22.0,1
64864aa042991d20dc399509917a02a30c6e43c1abf114d84d9b9ea86fdc9f27e034e27e70ec637655d5383d254f3ab243f5a2ae7889a4f7be2317060400d7b3,达州,达川区分公司,1,1.0,1.0,7.7,11.58,7.44,7.45,12.8,7.45,0
1cef4f5efe148b16a733a9382b2118db1480ef9d3e441f99fc1442ddc79445535b105b108f0118a5f8973ba34aff937e9c94ce623542fc8f8bd516b3d9febeee,凉山,雷波县分公司,1,7.3,55.0,55.0,55.0,55.0,55.0,61.1,61.0,0
751a5a309a2b81ddb07095bf49d601c63c404b58853b28bee0c1d04abab6c504f52ab226061911eda5c65d9181c313d5f7f0593f22d712fad0f93125de6fe35f,天府新区,直管区,1,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0
60aeb6af12cb2373d001c780f66d38652d7c89b5485b23e347b17f6bf1e9054f2b619b598964b67d83f72d995b75fa77c370df25e63037f8de7858f73f517e97,天府新区,直管区,2,83.9,131.5,84.1,83.9,83.9,83.9,83.9,83.9,0
985159305da37e76a86708259a48791f2aa8d23602f147a3d0d152f3919a84e87499d93d3d3fc15e209b4dfd1f525bb96ddc4a6f33bf1f4c3ad440fb8c121304,达州,万源市分公司,3,20.59,9.0,9.0,9.0,9.0,9.76,9.38,13.37,0
fa6b8ed390140b566bfc59fbcfd2a0fe9597a2a04377ac02e9f25bc0b0644e5327c1a809ce102c3dc64f5419c339500dc45da0c678fd66432cc3ab329db2cad6,绵阳,三台分公司,2,,,,1.0,246.04,,,,1
8278a96a99b2dcf86ccca6d9a45a210280b61eef80b11d323de72d02b8da758f31844c41330c40e382eccc4852c7dd9d67fe40b26d8065597609650beafd221c,眉山,东坡区分公司,4,,,,,,21.47,23.5,23.5,1
b730e9b8543d9b581a770139bf1254222745a04b9c9ce5db11ec9cbd24dc022e8332dbd92662aa6eea0a0e43ca389b1376f8f2e00c8c8d03073f79a33e55d447,成都,锦江分公司,1,1.0,1.99,2.56,2.55,2.61,2.55,2.55,2.55,0
2321d1822230205f349fb21c5dddf9133987e7ba310dfbee04d17d20182c782db3fb56dc73e1318bd66d5ac2d2904b758dbf1b64c0a42f32102b3f178dacd9c6,天府新区,双流分公司,2,67.36,80.84,60.9,61.1,61.1,61.2,60.5,60.5,0
786aa0b121ce7e2ddf8d844b681cf3bf5f4ea030f9977ed8cfef465b0fa59800833730e592d7f6ae0652ca73bd7628668ae874b9c33926b105a7becbf4162fcf,成都,郫都分公司,5,,,,237.41,,,,,1
28e584c3235554b0558874aa158f9c644178fb22a9c2f72ca3c645dc5c7e2af94e57186fbb39d48e91300e1269e65903b9fa1ec5cfa319c539755a8f1d87c1f2,自贡,富顺县分公司,2,22.0,22.0,22.0,22.1,22.0,22.0,22.1,22.0,0
0fb8a6172db8f4d16570f94a3221dc4f8d681bb17e715ef875dc3b72bef9876a2debae772669970d91f1933fe7ea4fa3e950ac7161e77f921fe5fc1b9ab77dce,巴中,巴州区分公司,2,50.5,51.5,51.5,50.9,53.1,52.2,50.6,50.6,1
91203e5dbd204a4ade6064809a5ee5196fbbd2cccf721bdf21372b99b3dec7107b9ee7eff8544fb4c2d9e379c30c9ef37d3e98deb19686ed9a5162cfba7929c4,成都,简阳分公司,4,,,,,15.86,,,,1
ff555938fa6d3556188042f8fa6b065ae7c4ade2c647a09f9959a456f4bd152234ea8bad5f4cb90a3f233ac30849fc6947f15790a0097b0e5ae9abebe4efca74,绵阳,涪城分公司,4,3.15,3.13,3.19,3.14,3.14,3.09,3.1,3.15,0
8730b124c434d4ac95fff81005985a407a85e7ae7b3b3e8b8f21d9967fb79e777d42177ba17ab1d1e2201d8a34cdf410d5ce97cd2bacd76804cd49458e45e101,宜宾,叙州区分公司,1,170.1,149.0,170.81,149.1,150.1,149.1,149.0,149.2,0
b5b638598f66d02511479d00e3c5d5ccd6c3903ac9f1a86c652cad0350a48975fd85229eaaf28fdad79e63ca1e84c9cc98b710db49f0c95cdd7314c783dcd4d6,天府新区,直管区,1,,,,,80.44,,,,1
ef33b0d24e7ce6eec2c1d33e7674d22c2110a598dd6c9dbae6c87b0d057c24036cc0e78dca9f16b88bc8a08cb0d818f27b26955db6f5fca372e4fc268511b9f0,达州,达川区分公司,1,9.0,19.2,19.0,19.0,19.0,19.4,19.0,19.1,0
4a7fdcc13b9ecb178823e1d9c3b2b651fd5907caeb99b1b3bd83186be1c790892e2cd60882e72a43beeb83c0d6dbfe0cb29b45108e3433780ebbf3fd4c4bfa15,成都,成都直属部门,1,,,,,,,3.36,163.63,1
5025e380b28f201c22328b15da9376b00fc6495929b97d3937fb6465ca17b386b1f34d0afafd0da1237cdda7575f0c50159e4daf0007a25da98aeb845520c785,达州,达川区分公司,3,45.96,57.33,52.9,45.08,144.09,44.09,44.09,44.09,0
600b8a0fec7ba9912977e35f55774803887d5be29f0ab1fbe04e4e28b1a4e3af2c4fff2eb21dfe3f255b481b3257cc7142e4d347431aa2f267dff78a9c810871,南充,顺庆分公司,5,,,,50.92,,,,,1
5a358c7d6b42801633771d03741ccc0189dfae1324f3395ff88dcb2cfc1e44b3a57938bd7f3382e65ec5cb9fbd9d101b5c2a63f1faa60ffcf5d97f84ad307360,成都,高新分公司,4,,,,,,,,75.88,1
ef0e85822e23e7ef30ca0e140379079499f72710a4a752c1cc54d156d8256411916010fc73e4bd5ec22b495a70bc8f9aab01f9213da85c9ea6b057ecc4b9f4c1,成都,彭州分公司,1,11.88,9.94,16.81,25.98,12.54,11.4,9.36,10.98,0
2ec1ef8b81c0959a6143b1909a39f5d30edeeddb8f5ff0a5e51d49415527089bf5a63034594542f054b8f4407f0c1455514b00b2916466edc3ed332ebfebacf9,成都,成都直属部门,4,185.59,196.51,200.18,231.98,310.98,163.92,186.66,371.51,0
a93889322b75598d1617f9e0481a2c7d79c69fe7363f5d8c7e6200f642f06d440e8a16a1918314321f6b0fc72dcda0c2f5aa03068e57221ab910cfe611dd2f7e,天府新区,直管区,4,,,,,,,,8.42,0
2e0c29fe79ae49df4e0c1e55d68518a53df9e1897952ed487208d5cba92d1e1a251a66bfb06af71edfccd5e9060f18f57defba144b8f4770659be0778a36af01,成都,锦江分公司,1,58.12,78.07,52.89,66.48,43.2,31.61,34.84,54.64,0
6c64e518c3e8c2163ace9470fc740619e0b68b56a1865679f9aad61e74117bbd18a2eb43f9f20d3d5940d3ebc7718119d99ab43bce7c5b0a0a1e9a938c1f80f3,,,2,34.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
c3d7a5fa6e3b11964bbd208e0d425d4dfcd06153501b3cd09d91d159dbd227d6d950e8a0f25dbb8ea1d3c4f1a387d46b0a1306d94fdbf4f27748680ed7762f87,成都,成都直属部门,1,111.96,119.48,115.14,115.84,116.04,116.04,116.04,116.04,0
08db647a0609e893db80d6a9d17b03423cbd29c6098f9a1b9d3dfa1f614ee7df3c483160ff05244c48f8bd898ec85cb7c3b8b787d756fc21d0339ebf0cc90379,成都,锦江分公司,1,149.6,149.4,150.0,149.5,149.0,150.0,149.0,149.0,0
